fs,D0,N0,D1,N1,D2,N2,R
-4.166015625000001,(-0.9051104784011841-0.43051061034202576j),(0.017280638217926025-0.0007092218729667366j),(-0.9235426783561707-0.4255133271217346j),(0.022327028214931488+2.8353453672025353e-05j),(-0.9230994582176208-0.4313631057739258j),(0.010558496229350567-4.2380877857794985e-05j),(0.9414820075035095-0.00148539908695966j)
-4.157226562500015,(-0.900421142578125-0.44108298420906067j),(0.017297640442848206-0.000728119513951242j),(-0.9182562828063965-0.4359530508518219j),(0.02232084609568119+8.370938303414732e-06j),(-0.9174447059631348-0.4418671131134033j),(0.01056391466408968-6.554876745212823e-05j),(0.9414656162261963-0.0015562983462587j)
-4.148437500000009,(-0.8956827521324158-0.4515712261199951j),(0.017312083393335342-0.000746925943531096j),(-0.912860095500946-0.4463498592376709j),(0.022312544286251068-1.15917819130118e-05j),(-0.9116663336753845-0.4523395597934723j),(0.010567955672740936-8.870619058143348e-05j),(0.9414428472518921-0.0016269671032205224j)
-4.139648437500003,(-0.8908948302268982-0.4619717001914978j),(0.017323965206742287-0.0007656459929421544j),(-0.9073574542999268-0.45670241117477417j),(0.022302111610770226-3.153210491291247e-05j),(-0.9057691097259521-0.4627806842327118j),(0.010570615530014038-0.00011184952745679766j),(0.9414137005805969-0.001697361352853477j)
-4.1308593749999964,(-0.8860561847686768-0.47228139638900757j),(0.01733327843248844-0.0007842746563255787j),(-0.9017518758773804-0.46700891852378845j),(0.022289562970399857-5.144751776242629e-05j),(-0.8997588157653809-0.4731909930706024j),(0.01057189330458641-0.00013497049803845584j),(0.9413777589797974-0.001767375273630023j)
-4.122070312499991,(-0.8811659216880798-0.4824969172477722j),(0.017340032383799553-0.0008027993026189506j),(-0.8960471749305725-0.4772670269012451j),(0.022274896502494812-7.132887549232692e-05j),(-0.8936413526535034-0.48356977105140686j),(0.010571788065135479-0.0001580646203365177j),(0.9413356184959412-0.001837091171182692j)
-4.113281249999985,(-0.8762222528457642-0.4926149845123291j),(0.01734423264861107-0.0008212286629714072j),(-0.890246570110321-0.48747512698173523j),(0.02225811965763569-9.118041634792462e-05j),(-0.8874218463897705-0.4939170181751251j),(0.010570300742983818-0.00018113334954250604j),(0.9412867426872253-0.001906662480905652j)
-4.104492187499999,(-0.871222734451294-0.5026330947875977j),(0.017345869913697243-0.0008395482436753809j),(-0.8843535780906677-0.49763062596321106j),(0.02223922871053219-0.00011099104449385777j),(-0.8811064958572388-0.5042312741279602j),(0.010567428544163704-0.0002041608386207372j),(0.9412313103675842-0.001975540304556489j)
-4.095703124999993,(-0.866165280342102-0.5125488042831421j),(0.01734495535492897-0.000857768056448549j),(-0.8783714771270752-0.5077311396598816j),(0.022218238562345505-0.0001307641068706289j),(-0.8747010827064514-0.514511227607727j),(0.010563172399997711-0.00022715532395523041j),(0.941169023513794-0.0020442248787730932j)
-4.086914062500007,(-0.8610470294952393-0.5223591327667236j),(0.017341485247015953-0.0008758697658777237j),(-0.8723035454750061-0.5177741646766663j),(0.02219514548778534-0.0001504862739238888j),(-0.8682118654251099-0.5247552394866943j),(0.010557531379163265-0.00025010001263581216j),(0.9411000609397888-0.0021124468185007572j)
-4.078125000000002,(-0.8558651804924011-0.5320625901222229j),(0.017335472628474236-0.0008938612299971282j),(-0.8661531209945679-0.5277570486068726j),(0.022169960662722588-0.0001701606233837083j),(-0.8616446256637573-0.5349608659744263j),(0.01055050827562809-0.00027299768407829106j),(0.9410243630409241-0.002180305775254965j)
-4.069335937499996,(-0.8506165146827698-0.5416570901870728j),(0.017326919361948967-0.0009117324952967465j),(-0.8599230647087097-0.5376771688461304j),(0.022142687812447548-0.00018978423031512648j),(-0.8550057411193848-0.5451253652572632j),(0.010542104952037334-0.0002958398254122585j),(0.9409419298171997-0.0022475796286016703j)
-4.06054687500001,(-0.8452972769737244-0.5511409640312195j),(0.017315827310085297-0.0009294811170548201j),(-0.8536162376403809-0.54753178358078j),(0.022113336250185966-0.0002093469665851444j),(-0.8483006358146667-0.5552456974983215j),(0.01053231954574585-0.0003186215180903673j),(0.9408524632453918-0.0023144769947975874j)
-4.0517578125000036,(-0.8399041295051575-0.5605131983757019j),(0.01730220764875412-0.0009471084922552109j),(-0.8472356200218201-0.5573179721832275j),(0.022081909701228142-0.00022885046200826764j),(-0.8415360450744629-0.56531822681427j),(0.010521157644689083-0.0003413409285712987j),(0.9407563805580139-0.0023808262776583433j)
-4.042968749999997,(-0.8344330787658691-0.5697727203369141j),(0.017286065965890884-0.0009646076359786093j),(-0.840783953666687-0.5670329332351685j),(0.022048428654670715-0.0002482901036273688j),(-0.8347176313400269-0.5753394365310669j),(0.01050862018018961-0.00036399270175024867j),(0.9406532049179077-0.0024466896429657936j)
-4.034179687500012,(-0.8288805484771729-0.5789194107055664j),(0.017267409712076187-0.0009819730184972286j),(-0.8342635035514832-0.5766738653182983j),(0.02201288752257824-0.0002676622534636408j),(-0.8278510570526123-0.5853045582771301j),(0.010494708083570004-0.0003865694743581116j),(0.9405431151390076-0.0025120344944298267j)
-4.025390624999986,(-0.8232425451278687-0.587952733039856j),(0.017246244475245476-0.0009992062114179134j),(-0.8276766538619995-0.5862375497817993j),(0.021975303068757057-0.0002869591407943517j),(-0.8209421038627625-0.5952094197273254j),(0.010479426011443138-0.0004090673755854368j),(0.9404258728027344-0.0025766915641725063j)
-4.0166015625,(-0.8175150752067566-0.5968729257583618j),(0.017222583293914795-0.0010163040133193135j),(-0.8210257887840271-0.5957215428352356j),(0.021935684606432915-0.000306186469970271j),(-0.8139961361885071-0.6050488352775574j),(0.010462778620421886-0.00043148439726792276j),(0.9403021335601807-0.002640922786667943j)
-4.007812500000014,(-0.8116944432258606-0.6056801676750183j),(0.01719643548130989-0.0010332564124837518j),(-0.8143128752708435-0.605122983455658j),(0.021894041448831558-0.0003253250033594668j),(-0.8070188760757446-0.6148174405097961j),(0.010444767773151398-0.00045381064410321414j),(0.9401710629463196-0.0027045034803450108j)
-3.999023437499988,(-0.8057765364646912-0.6143758296966553j),(0.01716781221330166-0.0010500672506168485j),(-0.8075398206710815-0.6144388318061829j),(0.02185039035975933-0.0003443853056523949j),(-0.8000149130821228-0.6245101690292358j),(0.010425399988889694-0.0004760446900036186j),(0.9400333166122437-0.002767501398921013j)
-3.990234375000002,(-0.7997577786445618-0.62296062707901j),(0.017136724665760994-0.0010667280294001102j),(-0.8007082939147949-0.6236668229103088j),(0.02180473692715168-0.000363357161404565j),(-0.7929896116256714-0.634121298789978j),(0.0104046780616045-0.0004981806850992143j),(0.9398882389068604-0.0028297395911067724j)
-3.9814453124999964,(-0.7936350107192993-0.6314361691474915j),(0.017103182151913643-0.0010832427069544792j),(-0.7938195466995239-0.6328039169311523j),(0.0217570997774601-0.00038224062882363796j),(-0.7859472036361694-0.6436445713043213j),(0.010382606647908688-0.0005202118773013353j),(0.9397363662719727-0.00289146532304585j)
-3.9726562499999902,(-0.7874042987823486-0.6398042440414429j),(0.01706720143556595-0.0010995992925018072j),(-0.7868754267692566-0.6418480277061462j),(0.02170749194920063-0.0004010270058643073j),(-0.7788920998573303-0.6530741453170776j),(0.010359193198382854-0.0005421367241069674j),(0.9395774602890015-0.002952526556327939j)
-3.963867187500005,(-0.78106290102005-0.6480666995048523j),(0.017028789967298508-0.0011158015113323927j),(-0.7798766493797302-0.6507962942123413j),(0.021655920892953873-0.0004197134112473577j),(-0.7718283534049988-0.6624038815498352j),(0.010334442369639874-0.0005639487644657493j),(0.9394116997718811-0.0030127898789942265j)
-3.9550781249999782,(-0.7746076583862305-0.6562259197235107j),(0.016987968236207962-0.0011318409815430641j),(-0.7728242874145508-0.65964674949646j),(0.021602407097816467-0.00043829670175909996j),(-0.7647595405578613-0.6716276407241821j),(0.010308359749615192-0.0005856432253494859j),(0.9392387270927429-0.0030724401585757732j)
-3.9462890624999925,(-0.7680363059043884-0.6642845273017883j),(0.016944747418165207-0.0011477175867184997j),(-0.765719473361969-0.6683973073959351j),(0.021546965464949608-0.0004567753931041807j),(-0.7576891183853149-0.6807393431663513j),(0.010280952788889408-0.0006072141113691032j),(0.9390588402748108-0.0031313011422753334j)
-3.937500000000007,(-0.7613467574119568-0.6722450256347656j),(0.016899142414331436-0.0011634250404313207j),(-0.7585626840591431-0.6770457625389099j),(0.02148960717022419-0.0004751460219267756j),(-0.7506198287010193-0.689732551574707j),(0.010252228938043118-0.0006286586285568774j),(0.9388719201087952-0.003189440118148923j)
-3.928710937500001,(-0.754537045955658-0.6801105737686157j),(0.01685117371380329-0.0011789713753387332j),(-0.751354455947876-0.6855903267860413j),(0.021430358290672302-0.000493404280859977j),(-0.7435541749000549-0.698601245880127j),(0.010222195647656918-0.0006499713636003435j),(0.9386782050132751-0.0032467625569552183j)
-3.919921874999995,(-0.7476058602333069-0.6878842115402222j),(0.016800854355096817-0.0011943368008360267j),(-0.7440951466560364-0.6940293908119202j),(0.02136922813951969-0.0005115428357385099j),(-0.7364944219589233-0.707339882850647j),(0.010190856643021107-0.0006711449823342264j),(0.9384772777557373-0.0033034326042979956j)
-3.9111328125000093,(-0.7405520081520081-0.6955687999725342j),(0.016748204827308655-0.0012095290003344417j),(-0.7367852330207825-0.7023613452911377j),(0.02130623161792755-0.0005295598530210555j),(-0.7294422388076782-0.715941846370697j),(0.010158227756619453-0.0006921797175891697j),(0.9382696747779846-0.003359260968863964j)
-3.902343750000003,(-0.7333751916885376-0.7031680345535278j),(0.01669323816895485-0.0012245425023138523j),(-0.729424774646759-0.710584819316864j),(0.02124139852821827-0.0005474547506310046j),(-0.7223990559577942-0.7244024276733398j),(0.010124309919774532-0.0007130645681172609j),(0.938055157661438-0.0034143521916121244j)
-3.8935546874999973,(-0.7260751128196716-0.7106847763061523j),(0.01663597859442234-0.0012393739307299256j),(-0.7220138907432556-0.7186987400054932j),(0.021174738183617592-0.0005652205436490476j),(-0.7153655290603638-0.7327157258987427j),(0.010089117102324963-0.0007337995339185j),(0.9378335475921631-0.0034685691352933645j)
-3.8847656250000115,(-0.7186524271965027-0.7181227207183838j),(0.01657644473016262-0.0012540200259536505j),(-0.7145519852638245-0.7267022132873535j),(0.02110627479851246-0.0005828550201840699j),(-0.7083420753479004-0.7408771514892578j),(0.010052655823528767-0.0007543776882812381j),(0.9376053810119629-0.0035219190176576376j)
-3.8759765625000058,(-0.7111079692840576-0.7254848480224609j),(0.01651465706527233-0.0012684802059084177j),(-0.7070397138595581-0.7345938682556152j),(0.02103602886199951-0.0006003532325848937j),(-0.7013290524482727-0.7488817572593689j),(0.010014940053224564-0.0007747933850623667j),(0.9373703002929688-0.003574398811906576j)
-3.8671874999999996,(-0.7034430503845215-0.7327746748924255j),(0.016450634226202965-0.0012827480677515268j),(-0.6994764804840088-0.7423735857009888j),(0.020964015275239944-0.0006177129689604044j),(-0.6943256855010986-0.7567253708839417j),(0.009975972585380077-0.0007950427243486047j),(0.937128484249115-0.0036260890774428844j)
-3.8583984375000138,(-0.6956596970558167-0.739995002746582j),(0.01638440042734146-0.0012968213995918632j),(-0.6918619871139526-0.7500404119491577j),(0.020890263840556145-0.0006349323666654527j),(-0.6873311400413513-0.7644040584564209j),(0.0099357720464468-0.0008151223883032799j),(0.9368801116943359-0.0036768524441868067j)
-3.8496093749999876,(-0.6877601742744446-0.7471491098403931j),(0.016315976157784462-0.0013107002014294267j),(-0.6841956973075867-0.7575942873954773j),(0.020814791321754456-0.000652002461720258j),(-0.6803444027900696-0.7719147205352783j),(0.009894343093037605-0.0008350269636139274j),(0.9366247057914734-0.003726792521774769j)
-3.8408203125000018,(-0.6797474026679993-0.7542394995689392j),(0.016245391219854355-0.0013243797002360225j),(-0.6764777302742004-0.7650347948074341j),(0.020737625658512115-0.0006689240108244121j),(-0.6733638644218445-0.7792540788650513j),(0.009851700626313686-0.0008547494071535766j),(0.9363629817962646-0.003775783581659198j)
-3.832031249999996,(-0.6716247797012329-0.7612689733505249j),(0.016172658652067184-0.001337853609584272j),(-0.6687076091766357-0.7723618149757385j),(0.02065878175199032-0.0006856939871795475j),(-0.6663870811462402-0.7864201068878174j),(0.009807854890823364-0.0008742863428778946j),(0.9360945820808411-0.0038238984998315573j)
-3.82324218749999,(-0.6633960008621216-0.7682398557662964j),(0.01609780825674534-0.0013511276338249445j),(-0.6608847379684448-0.779575526714325j),(0.020578285679221153-0.0007023075595498085j),(-0.6594119071960449-0.7934103012084961j),(0.00976281613111496-0.0008936339872889221j),(0.935819685459137-0.0038711049128323793j)
-3.8144531250000044,(-0.6550652980804443-0.7751541137695312j),(0.016020867973566055-0.0013641888508573174j),(-0.6530088186264038-0.7866760492324829j),(0.020496172830462456-0.0007187611772678792j),(-0.6524353623390198-0.8002240657806396j),(0.009716602973639965-0.0009127879166044295j),(0.9355382323265076-0.003917331341654062j)
-3.8056640624999982,(-0.646637499332428-0.7820138931274414j),(0.015941865742206573-0.0013770426157861948j),(-0.6450797319412231-0.7936636805534363j),(0.02041245438158512-0.0007350521045736969j),(-0.645454466342926-0.8068599700927734j),(0.009669222868978977-0.00093174196081236j),(0.935250461101532-0.003962635528296232j)
-3.796874999999992,(-0.6381174921989441-0.7888202667236328j),(0.015860816463828087-0.0013896815944463015j),(-0.637097179889679-0.8005387187004089j),(0.020327161997556686-0.0007511726580560207j),(-0.6384658217430115-0.8133181929588318j),(0.009620686993002892-0.0009504909394308925j),(0.9349562525749207-0.004006949719041586j)
-3.7880859375000067,(-0.6295108199119568-0.7955746650695801j),(0.01577776111662388-0.001402106019668281j),(-0.629060685634613-0.8073015809059143j),(0.02024032734334469-0.0007671276107430458j),(-0.6314655542373657-0.8195992112159729j),(0.00957101583480835-0.0009690321749076247j),(0.9346559643745422-0.004050359595566988j)
-3.7792968750000004,(-0.620823323726654-0.8022778034210205j),(0.01569271646440029-0.0014143070438876748j),(-0.6209701299667358-0.8139531016349792j),(0.02015196718275547-0.000782905553933233j),(-0.6244494318962097-0.8257033824920654j),(0.009520219638943672-0.0009873580420389771j),(0.9343491792678833-0.004092763178050518j)
-3.7705078124999947,(-0.6120607256889343-0.808929979801178j),(0.015605715103447437-0.0014262920012697577j),(-0.6128257513046265-0.8204933404922485j),(0.02006210759282112-0.0007985096308402717j),(-0.6174136400222778-0.8316326141357422j),(0.009468309581279755-0.0010054678423330188j),(0.9340364933013916-0.0041341944597661495j)
-3.7617187499999885,(-0.6032294034957886-0.8155310153961182j),(0.015516791492700577-0.0014380495995283127j),(-0.6046273112297058-0.8269234299659729j),(0.019970787689089775-0.0008139294222928584j),(-0.6103533506393433-0.8373891115188599j),(0.009415305219590664-0.0010233541252091527j),(0.9337177276611328-0.0041746217757463455j)
-3.752929687500023,(-0.5943362712860107-0.8220810294151306j),(0.015425966121256351-0.0014495818177238107j),(-0.5963746905326843-0.8332440257072449j),(0.019878027960658073-0.0008291680715046823j),(-0.603263795375824-0.8429750204086304j),(0.009361219592392445-0.0010410139802843332j),(0.9333928823471069-0.004213993903249502j)
-3.744140624999997,(-0.5853875279426575-0.8285788893699646j),(0.015333275310695171-0.0014608841156587005j),(-0.5880686640739441-0.8394557237625122j),(0.01978386379778385-0.0008442211546935141j),(-0.5961407423019409-0.848393976688385j),(0.009306070394814014-0.0010584405390545726j),(0.9330620765686035-0.004252457991242409j)
-3.735351562500011,(-0.5763900876045227-0.8350234031677246j),(0.015238753519952297-0.0014719581231474876j),(-0.5797090530395508-0.8455592393875122j),(0.01968831941485405-0.0008590825600549579j),(-0.5889788866043091-0.8536493182182312j),(0.009249871596693993-0.0010756326373666525j),(0.9327257871627808-0.004289889242500067j)
-3.726562499999985,(-0.5673507452011108-0.8414132595062256j),(0.015142425894737244-0.0014827944105491042j),(-0.5712965726852417-0.8515554070472717j),(0.019591432064771652-0.0008737537427805364j),(-0.5817732214927673-0.8587451577186584j),(0.009192638099193573-0.0010925843380391598j),(0.9323834180831909-0.004326258320361376j)
-3.717773437499999,(-0.5582764744758606-0.8477458953857422j),(0.015044327825307846-0.0014933953061699867j),(-0.5628318190574646-0.8574445843696594j),(0.01949322409927845-0.0008882258553057909j),(-0.574518620967865-0.8636862635612488j),(0.009134389460086823-0.0011092900531366467j),(0.9320356845855713-0.004361639730632305j)
-3.7089843750000133,(-0.5491743683815002-0.8540195226669312j),(0.014944490045309067-0.001503756153397262j),(-0.554315447807312-0.8632279634475708j),(0.01939372532069683-0.0009024988976307213j),(-0.5672105550765991-0.868477463722229j),(0.009075140580534935-0.0011257469886913896j),(0.9316821694374084-0.004395992495119572j)
-3.700195312499987,(-0.5400509238243103-0.8602310419082642j),(0.01484295167028904-0.0015138775343075395j),(-0.5457481741905212-0.8689061403274536j),(0.019292978569865227-0.0009165666997432709j),(-0.5598435997962952-0.8731239438056946j),(0.009014907293021679-0.0011419482761994004j),(0.9313232898712158-0.004429218824952841j)
-3.6914062500000013,(-0.5309128761291504-0.8663777709007263j),(0.014739741571247578-0.0015237560728564858j),(-0.5371315479278564-0.8744795918464661j),(0.019191011786460876-0.0009304328705184162j),(-0.552412748336792-0.8776317834854126j),(0.008953710086643696-0.001157893449999392j),(0.930959165096283-0.004461412318050861j)
-3.682617187500016,(-0.5217669010162354-0.8724557757377625j),(0.01463489793241024-0.0015333860646933317j),(-0.5284661650657654-0.8799488544464111j),(0.01908785291016102-0.0009440912981517613j),(-0.544913649559021-0.8820068836212158j),(0.008891566656529903-0.0011735751759260893j),(0.9305897951126099-0.004492694512009621j)
-3.6738281249999893,(-0.512618899345398-0.8784618973731995j),(0.014528457075357437-0.0015427693724632263j),(-0.5197535753250122-0.8853144645690918j),(0.018983542919158936-0.0009575349395163357j),(-0.5373412370681763-0.8862555623054504j),(0.00882849283516407-0.0011889906600117683j),(0.930215060710907-0.004522806964814663j)
-3.665039062500004,(-0.5034757256507874-0.8843916654586792j),(0.014420452527701855-0.0015519020380452275j),(-0.5109952092170715-0.8905770182609558j),(0.018878111615777016-0.0009707646677270532j),(-0.5296911597251892-0.8903838992118835j),(0.008764510042965412-0.001204134663566947j),(0.9298354387283325-0.004551762714982033j)
-3.656249999999998,(-0.49434220790863037-0.890241265296936j),(0.014310920611023903-0.0015607797540724277j),(-0.5021924376487732-0.8957369327545166j),(0.018771590664982796-0.0009837732650339603j),(-0.5219589471817017-0.8943989872932434j),(0.008699635043740273-0.0012190021807327867j),(0.9294509291648865-0.004579904023557901j)
-3.6474609374999916,(-0.48522448539733887-0.8960060477256775j),(0.014199900440871716-0.0015694050816819072j),(-0.4933473467826843-0.9007944464683533j),(0.018664024770259857-0.0009965660283342004j),(-0.514140784740448-0.8983073830604553j),(0.008633892051875591-0.0012335916981101036j),(0.9290614724159241-0.004606827162206173j)
-3.638671875000006,(-0.476127028465271-0.901681661605835j),(0.014087432064116001-0.0015777713852003217j),(-0.4844614565372467-0.9057499170303345j),(0.018555445596575737-0.0010091338772326708j),(-0.5062328577041626-0.902115523815155j),(0.008567295037209988-0.0012478971621021628j),(0.9286672472953796-0.0046326532028615475j)
-3.6298828125,(-0.46705472469329834-0.9072630405426025j),(0.013973553664982319-0.001585880178026855j),(-0.47553712129592896-0.9106032848358154j),(0.018445884808897972-0.0010214745998382568j),(-0.4982317090034485-0.9058307409286499j),(0.008499867282807827-0.0012619143817573786j),(0.928268551826477-0.004657519515603781j)
-3.6210937499999942,(-0.4580119848251343-0.9127461910247803j),(0.013858301565051079-0.0015937283169478178j),(-0.4665762186050415-0.9153551459312439j),(0.018335381522774696-0.0010335874976590276j),(-0.49013403058052063-0.9094595909118652j),(0.008431627415120602-0.0012756411451846361j),(0.9278653264045715-0.004681239370256662j)
-3.6123046875000084,(-0.4490022659301758-0.9181254506111145j),(0.013741714879870415-0.0016013126587495208j),(-0.4575808346271515-0.9200055003166199j),(0.018223974853754044-0.0010454674484208226j),(-0.481937050819397-0.9130083918571472j),(0.008362596854567528-0.001289071049541235j),(0.9274578094482422-0.004703907761722803j)
-3.6035156249999822,(-0.4400289058685303-0.9233962893486023j),(0.013623840175569057-0.0016086313407868147j),(-0.44855350255966187-0.9245540499687195j),(0.01811170019209385-0.00105711177457124j),(-0.47363874316215515-0.9164842367172241j),(0.008292797021567822-0.0013022024650126696j),(0.927046000957489-0.0047254860401153564j)
-3.5947265624999964,(-0.4310944974422455-0.928554117679596j),(0.013504712842404842-0.001615684712305665j),(-0.43949639797210693-0.9290009140968323j),(0.017998596653342247-0.0010685211746022105j),(-0.4652368128299713-0.9198930263519287j),(0.008222248405218124-0.0013150291051715612j),(0.9266301393508911-0.00474600400775671j)
-3.5859375000000107,(-0.42220115661621094-0.9335941076278687j),(0.013384378515183926-0.0016224674182012677j),(-0.4304124116897583-0.9333462119102478j),(0.017884710803627968-0.001079690526239574j),(-0.4567297399044037-0.9232409596443176j),(0.008150974288582802-0.0013275498058646917j),(0.9262102842330933-0.004765488673001528j)
-3.577148437500005,(-0.41335076093673706-0.9385117292404175j),(0.013262873515486717-0.0016289805062115192j),(-0.42130371928215027-0.937589168548584j),(0.0177700687199831-0.0010906155221164227j),(-0.44811639189720154-0.9265336394309998j),(0.008078995160758495-0.0013397581642493606j),(0.9257864952087402-0.0047836946323513985j)
-3.5683593749999987,(-0.40454426407814026-0.9433028101921082j),(0.013140245340764523-0.0016352225793525577j),(-0.41217291355133057-0.941730260848999j),(0.017654715105891228-0.0011012953473255038j),(-0.4393962323665619-0.929776668548584j),(0.008006335236132145-0.0013516520848497748j),(0.9253589510917664-0.0048010386526584625j)
-3.559570312500013,(-0.3957821726799011-0.9479628205299377j),(0.01301653403788805-0.0016411880496889353j),(-0.4030228853225708-0.9457688927650452j),(0.01753869280219078-0.0011117295362055302j),(-0.43056902289390564-0.9329753518104553j),(0.007933015935122967-0.0013632260961458087j),(0.9249280691146851-0.004817268345504999j)
-3.5507812499999867,(-0.3870644271373749-0.9524884223937988j),(0.01289178617298603-0.001646877732127905j),(-0.39385583996772766-0.9497051239013672j),(0.017422040924429893-0.0011219102889299393j),(-0.421634703874588-0.9361337423324585j),(0.007859058678150177-0.0013744786847382784j),(0.9244935512542725-0.0048324186354875565j)
-3.541992187500001,(-0.3783908784389496-0.9568756818771362j),(0.012766044586896896-0.0016522909281775355j),(-0.3846752345561981-0.9535387754440308j),(0.01730480045080185-0.0011318402830511332j),(-0.4125944674015045-0.9392569661140442j),(0.0077844890765845776-0.0013854044955223799j),(0.9240557551383972-0.004846459254622459j)
-3.5332031249999747,(-0.3697599470615387-0.9611213803291321j),(0.01263935025781393-0.0016574251931160688j),(-0.37548303604125977-0.9572691917419434j),(0.017187006771564484-0.0011415143962949514j),(-0.4034493565559387-0.9423481822013855j),(0.007709328550845385-0.0013960006181150675j),(0.9236146807670593-0.004859505221247673j)
-3.5244140625000093,(-0.3611704409122467-0.9652228355407715j),(0.012511758133769035-0.0016622806433588266j),(-0.36628222465515137-0.9608964323997498j),(0.017068717628717422-0.001150933327153325j),(-0.3942010998725891-0.9454113245010376j),(0.007633605506271124-0.0014062646077945828j),(0.9231706857681274-0.004871382378041744j)
-3.5156250000000036,(-0.35261988639831543-0.96917724609375j),(0.012383305467665195-0.0016668472671881318j),(-0.35707515478134155-0.9644204378128052j),(0.016949957236647606-0.0011600886937230825j),(-0.38485175371170044-0.9484485983848572j),(0.007557339034974575-0.0014161893632262945j),(0.9227237105369568-0.004882210399955511j)
-3.5068359374999973,(-0.34410619735717773-0.9729828238487244j),(0.012254046276211739-0.001671136706136167j),(-0.3478650748729706-0.9678406119346619j),(0.01683078333735466-0.0011689849197864532j),(-0.3754040598869324-0.9514626264572144j),(0.007480556610971689-0.00142577663064003j),(0.9222739934921265-0.004892029333859682j)
-3.498046874999991,(-0.3356260061264038-0.9766377210617065j),(0.01212401781231165-0.0016751368530094624j),(-0.33865368366241455-0.971156895160675j),(0.016711227595806122-0.0011776159517467022j),(-0.3658609390258789-0.9544551968574524j),(0.0074032810516655445-0.0014350193087011576j),(0.9218215942382812-0.004900885745882988j)
-3.4892578125000058,(-0.3271762728691101-0.980141282081604j),(0.011993271298706532-0.0016788509674370289j),(-0.32944434881210327-0.974369466304779j),(0.01659133844077587-0.0011859777150675654j),(-0.3562260568141937-0.9574276804924011j),(0.00732553843408823-0.0014439142541959882j),(0.9213668704032898-0.00490847323089838j)
-3.4804687499999996,(-0.31875309348106384-0.9834924340248108j),(0.011861855164170265-0.0016822777688503265j),(-0.3202385902404785-0.9774785041809082j),(0.01647116057574749-0.001194074284285307j),(-0.34650343656539917-0.9603807330131531j),(0.007247353903949261-0.0014524603029713035j),(0.9209099411964417-0.004915149416774511j)
-3.471679687499994,(-0.3103522062301636-0.9866910576820374j),(0.01172981970012188-0.0016854171408340335j),(-0.3110392093658447-0.9804837107658386j),(0.01635074056684971-0.0012019004207104445j),(-0.3366973400115967-0.9633146524429321j),(0.007168753072619438-0.0014606533804908395j),(0.9204505085945129-0.004920735955238342j)
-3.462890625000008,(-0.3019697368144989-0.9897379279136658j),(0.011597207747399807-0.0016882626805454493j),(-0.3018484115600586-0.9833852648735046j),(0.016230115666985512-0.001209450070746243j),(-0.32681235671043396-0.9662290215492249j),(0.0070897615514695644-0.0014684891793876886j),(0.9199891686439514-0.004925350658595562j)
-3.4541015625000018,(-0.29360049962997437-0.9926331639289856j),(0.01146407425403595-0.0016908175311982632j),(-0.29266807436943054-0.9861836433410645j),(0.016109338030219078-0.0012167270760983229j),(-0.31685373187065125-0.9691228270530701j),(0.0070104049518704414-0.0014759642072021961j),(0.9195259213447571-0.004928896203637123j)
-3.445312499999996,(-0.28524020314216614-0.9953784942626953j),(0.011330464854836464-0.0016930790152400732j),(-0.2835001051425934-0.9888787269592285j),(0.01598845049738884-0.0012237265473231673j),(-0.3068268895149231-0.9719951748847961j),(0.00693071074783802-0.001483078463934362j),(0.9190610647201538-0.004931436385959387j)
-3.43652343750001,(-0.276883602142334-0.9979760050773621j),(0.011196435429155827-0.0016950492281466722j),(-0.2743465304374695-0.9914715886116028j),(0.015867503359913826-0.0012304484844207764j),(-0.2967374324798584-0.9748439788818359j),(0.006850704550743103-0.0014898274093866348j),(0.9185946583747864-0.004932885989546776j)
-3.4277343750000044,(-0.2685258984565735-1.0004278421401978j),(0.011062027886509895-0.0016967201372608542j),(-0.2652086317539215-0.9939624667167664j),(0.01574653387069702-0.0012368863681331277j),(-0.2865910232067108-0.9776670932769775j),(0.006770413834601641-0.0014962063869461417j),(0.9181267023086548-0.004933404736220837j)
-3.4189453124999982,(-0.2601618766784668-1.0027366876602173j),(0.010927297174930573-0.001698094536550343j),(-0.2560884356498718-0.9963521957397461j),(0.015625594183802605-0.0012430461356416345j),(-0.2763945162296295-0.9804617762565613j),(0.006689866539090872-0.0015022145817056298j),(0.9176576733589172-0.00493297353386879j)
-3.4101562499999925,(-0.2517864406108856-1.0049059391021729j),(0.010792295448482037-0.0016991739394143224j),(-0.24698702991008759-0.9986413717269897j),(0.015504734590649605-0.0012489189393818378j),(-0.2661537528038025-0.9832251071929932j),(0.006609089206904173-0.0015078486176207662j),(0.9171872735023499-0.0049314480274915695j)
-3.4013671874999862,(-0.24339492619037628-1.006939172744751j),(0.010657072067260742-0.001699954504147172j),(-0.2379055917263031-1.0008313655853271j),(0.01538399700075388-0.0012545051285997033j),(-0.25587573647499084-0.985953688621521j),(0.0065281083807349205-0.0015131059335544705j),(0.9167162179946899-0.004928944632411003j)
-3.3925781250000004,(-0.23498202860355377-1.0088402032852173j),(0.010521681979298592-0.0017004371620714664j),(-0.22884488105773926-1.0029228925704956j),(0.015263432636857033-0.0012598054017871618j),(-0.24556691944599152-0.9886435866355896j),(0.006446952000260353-0.0015179840847849846j),(0.9162441492080688-0.004925456829369068j)
