fs,D0,N0,D1,N1,D2,N2,R
-29.258789062500007,(-0.035414278507232666-1.0838199853897095j),(0.01356308814138174+1.9047829482587986e-05j),(-0.03657437488436699-1.0823169946670532j),(0.010066662915050983+0.001079883542843163j),(-0.036743395030498505-1.082366704940796j),(0.004839572124183178+0.00048384343972429633j),(0.9882149696350098+0.00026229035574942827j)
-29.25,(0.011915693059563637-1.0784045457839966j),(0.013562212698161602+2.2260086552705616e-05j),(0.010751914232969284-1.076927661895752j),(0.010064775124192238+0.0010813575936481357j),(0.01052540261298418-1.0770217180252075j),(0.004839805420488119+0.00048358459025621414j),(0.9881346225738525+0.0002722188364714384j)
-29.241210937499996,(0.05960071459412575-1.066015362739563j),(0.01356115099042654+2.5478428142378107e-05j),(0.05843447893857956-1.0645743608474731j),(0.010062736459076405+0.001082831178791821j),(0.058148343116045-1.0647165775299072j),(0.004839983768761158+0.00048332574078813195j),(0.9880560040473938+0.00028281015693210065j)
-29.232421875000004,(0.1073417067527771-1.046723484992981j),(0.013559901155531406+2.8700205803033896e-05j),(0.10617411881685257-1.04532790184021j),(0.01006054226309061+0.001084303599782288j),(0.10582655668258667-1.045521855354309j),(0.004840107634663582+0.0004830682009924203j),(0.9879794120788574+0.00029395613819360733j)
-29.223632812500007,(0.15483732521533966-1.020645022392273j),(0.013558462262153625+3.192463918821886e-05j),(0.15366946160793304-1.0193041563034058j),(0.01005819533020258+0.0010857756715267897j),(0.15325917303562164-1.019553303718567j),(0.00484017888084054+0.0004828123201150447j),(0.9879044890403748+0.00030561210587620735j)
-29.21484375,(0.20178470015525818-0.9879395961761475j),(0.013556834310293198+3.5156361263943836e-05j),(0.20061779022216797-0.9866623878479004j),(0.010055693797767162+0.0010872461134567857j),(0.2001434564590454-0.9869695901870728j),(0.004840194713324308+0.0004825553623959422j),(0.9878314137458801+0.0003177971229888499j)
-29.20605468749999,(0.24788248538970947-0.9488096237182617j),(0.013555018231272697+3.839063720079139e-05j),(0.24671736359596252-0.9476052522659302j),(0.010053042322397232+0.0010887155076488853j),(0.24617868661880493-0.947973370552063j),(0.004840158857405186+0.00048229991807602346j),(0.9877601265907288+0.0003305364225525409j)
-29.197265625000004,(0.2928316295146942-0.9034998416900635j),(0.01355301309376955+4.162982077104971e-05j),(0.2916693687438965-0.9023764133453369j),(0.010050233453512192+0.0010901846690103412j),(0.29106608033180237-0.9028080105781555j),(0.0048400661908090115+0.0004820454341825098j),(0.9876905679702759+0.0003436820115894079j)
-29.1884765625,(0.33633869886398315-0.8522945046424866j),(0.013550817966461182+4.4872183934785426e-05j),(0.3351799249649048-0.8512598872184753j),(0.01004727277904749+0.0010916528990492225j),(0.3345123827457428-0.8517576456069946j),(0.004839919973164797+0.00048179164878092706j),(0.9876231551170349+0.00035744369961321354j)
-29.179687500000007,(0.3781164288520813-0.7955164313316345j),(0.013548435643315315+4.811974577023648e-05j),(0.3769620358943939-0.7945778965950012j),(0.0100441575050354+0.0010931198485195637j),(0.376230925321579-0.7951434850692749j),(0.0048397197388112545+0.00048153920215554535j),(0.9875574111938477+0.00037164168315939605j)
-29.170898437499996,(0.4178863763809204-0.733524739742279j),(0.013545864261686802+5.136995605425909e-05j),(0.41673707962036133-0.7326889038085938j),(0.010040891356766224+0.0010945864487439394j),(0.41594386100769043-0.7333242893218994j),(0.004839466419070959+0.00048128701746463776j),(0.9874935746192932+0.00038631760980933905j)
-29.162109375000004,(0.4553808867931366-0.6667120456695557j),(0.013543102890253067+5.4625445045530796e-05j),(0.45423680543899536-0.665985107421875j),(0.010037469677627087+0.0010960520012304187j),(0.4533834457397461-0.6666918992996216j),(0.004839157685637474+0.0004810352111235261j),(0.9874315857887268+0.0004013485449831933j)
-29.153320312499996,(0.4903441369533539-0.5955027341842651j),(0.013540155254304409+5.7884593843482435e-05j),(0.489205926656723-0.5948904156684875j),(0.010033894330263138+0.0010975172044709325j),(0.4882946312427521-0.5956693291664124j),(0.004838795866817236+0.0004807850928045809j),(0.9873715043067932+0.00041703227907419205j)
-29.14453125,(0.5225343704223633-0.5203496813774109j),(0.01353701762855053+6.11482682870701e-05j),(0.5214025378227234-0.5198569297790527j),(0.010030161589384079+0.0010989796137437224j),(0.5204359889030457-0.5207087397575378j),(0.00483838003128767+0.0004805351491086185j),(0.9873133897781372+0.00043305984581820667j)
-29.135742187500007,(0.551726222038269-0.4417320787906647j),(0.01353368815034628+6.44156098132953e-05j),(0.5506004691123962-0.4413629174232483j),(0.010026278905570507+0.0011004433035850525j),(0.5495821237564087-0.4422879219055176j),(0.004837909247726202+0.0004802871844731271j),(0.9872570037841797+0.0004494298773352057j)
-29.126953125000004,(0.5777106881141663-0.360151082277298j),(0.013530172407627106+6.768685125280172e-05j),(0.5765913128852844-0.3599088191986084j),(0.010022242553532124+0.0011019050143659115j),(0.5755245685577393-0.3609071671962738j),(0.0048373849131166935+0.0004800383758265525j),(0.9872028231620789+0.0004662972060032189j)
-29.118164062499993,(0.6002980470657349-0.2761276066303253j),(0.013526467606425285+7.096139597706497e-05j),(0.5991847515106201-0.27601516246795654j),(0.010018049739301205+0.0011033657938241959j),(0.5980739593505859-0.277086466550827j),(0.004836806561797857+0.00047979180817492306j),(0.9871504306793213+0.0004836592124775052j)
-29.109375,(0.6193179488182068-0.19019922614097595j),(0.013522572815418243+7.423955685226247e-05j),(0.6182107329368591-0.19021838903427124j),(0.010013706982135773+0.0011048262240365148j),(0.6170604825019836-0.19136165082454681j),(0.004836174659430981+0.00047954515321180224j),(0.9871000051498413+0.0005012901383452117j)
-29.1005859375,(0.6346221566200256-0.10291571915149689j),(0.01351848989725113+7.75229127611965e-05j),(0.6335206627845764-0.10306753218173981j),(0.01000920869410038+0.001106284442357719j),(0.6323358416557312-0.10428161174058914j),(0.004835486877709627+0.00047930129221640527j),(0.9870513677597046+0.0005192580865696073j)
-29.091796874999996,(0.6460843086242676-0.014835895039141178j),(0.013514216057956219+8.080914267338812e-05j),(0.6449878811836243-0.015120637603104115j),(0.010004553012549877+0.0011077424278482795j),(0.6437742114067078-0.016404269263148308j),(0.004834745544940233+0.00047905693645589054j),(0.9870046377182007+0.0005376638728193939j)
-29.08300781250001,(0.6536015868186951+0.07347547262907028j),(0.01350975502282381+8.409890142502263e-05j),(0.6525096893310547+0.0730581060051918j),(0.00999974925071001+0.00110920041333884j),(0.6512725353240967+0.07170718908309937j),(0.004833951126784086+0.0004788138612639159j),(0.9869600534439087+0.0005564989987760782j)
-29.074218750000007,(0.657095193862915+0.16145196557044983j),(0.013505103997886181+8.739345503272489e-05j),(0.6560072302818298+0.16090312600135803j),(0.009994788095355034+0.0011106564197689295j),(0.6547525525093079+0.15948723256587982j),(0.004833102226257324+0.00047857279423624277j),(0.9869171977043152+0.0005755756865255535j)
-29.0654296875,(0.6565113067626953+0.24852833151817322j),(0.013500262051820755+9.069114457815886e-05j),(0.6554264426231384+0.24785040318965912j),(0.009989673271775246+0.0011121112620458007j),(0.6541606187820435+0.2463718205690384j),(0.0048321993090212345+0.00047833070857450366j),(0.9868762493133545+0.0005949022015556693j)
-29.05664062499999,(0.6518213748931885+0.33414536714553833j),(0.013495231978595257+9.399219561601058e-05j),(0.6507388353347778+0.3333408534526825j),(0.00998440571129322+0.0011135643580928445j),(0.6494685411453247+0.33180317282676697j),(0.00483124190941453+0.0004780913586728275j),(0.9868372678756714+0.0006146860541775823j)
-29.047851562500004,(0.6430230140686035+0.41775256395339966j),(0.013490012846887112+9.729716111905873e-05j),(0.6419415473937988+0.41682472825050354j),(0.009978984482586384+0.0011150185018777847j),(0.6406736373901367+0.4152308702468872j),(0.004830230493098497+0.00047785238712094724j),(0.9868002533912659+0.000634728348813951j)
-29.0390625,(0.6301394104957581+0.49881136417388916j),(0.013484601862728596+0.00010060610657092184j),(0.6290579438209534+0.4977646470069885j),(0.009973406791687012+0.001116469968110323j),(0.6277991533279419+0.4961184561252594j),(0.004829164128750563+0.0004776151617988944j),(0.9867651462554932+0.0006550237303599715j)
-29.030273437499996,(0.6132196187973022+0.5767994523048401j),(0.013479006476700306+0.00010391775140305981j),(0.6121370196342468+0.5756389498710632j),(0.009967676363885403+0.0011179227149114013j),(0.6108947992324829+0.5739442706108093j),(0.004828045144677162+0.00047737869317643344j),(0.986731767654419+0.0006755808717571199j)
-29.021484374999996,(0.592339038848877+0.6512138843536377j),(0.013473219238221645+0.0001072329978342168j),(0.5912539958953857+0.6499450206756592j),(0.009961794130504131+0.0011193710379302502j),(0.5900354981422424+0.6482062339782715j),(0.004826871678233147+0.0004771429521497339j),(0.9867004752159119+0.0006964219501242042j)
-29.012695312500004,(0.5675981640815735+0.7215744853019714j),(0.013467242941260338+0.000110551634861622j),(0.5665097236633301+0.7202032208442688j),(0.009955758228898048+0.0011208202922716737j),(0.5653220415115356+0.7184251546859741j),(0.0048256441950798035+0.000476908462587744j),(0.9866708517074585+0.0007174463826231658j)
-29.003906250000007,(0.5391230583190918+0.7874259352684021j),(0.013461076654493809+0.00011387435370124876j),(0.538029670715332+0.7859594225883484j),(0.00994956586509943+0.0011222697794437408j),(0.5368804335594177+0.7841464877128601j),(0.004824361298233271+0.00047667580656707287j),(0.9866432547569275+0.0007388542289845645j)
-28.9951171875,(0.5070642232894897+0.84834223985672j),(0.013454722240567207+0.00011720140901161358j),(0.5059642791748047+0.8467875123023987j),(0.009943218901753426+0.0011237164726480842j),(0.5048606395721436+0.844944953918457j),(0.004823026712983847+0.0004764434997923672j),(0.9866174459457397+0.0007602962432429194j)
-28.986328125000007,(0.47159549593925476+0.9039283394813538j),(0.01344817690551281+0.00012052876991219819j),(0.4704878628253937+0.9022929668426514j),(0.009936721995472908+0.0011251622345298529j),(0.4694371521472931+0.9004260301589966j),(0.004821636248379946+0.0004762126482091844j),(0.9865933656692505+0.0007820629398338497j)
-28.9775390625,(0.43291378021240234+0.953822672367096j),(0.01344144344329834+0.00012386200251057744j),(0.43179696798324585+0.9521151781082153j),(0.009930068626999855+0.001126607065089047j),(0.4308059513568878+0.9502291083335876j),(0.0048201922327280045+0.00047598258242942393j),(0.986571192741394+0.0008039736421778798j)
-28.968749999999993,(0.3912375867366791+0.997700572013855j),(0.013434519991278648+0.00012719731603283435j),(0.39011043310165405+0.995929479598999j),(0.009923260658979416+0.0011280521284788847j),(0.389186292886734+0.994029700756073j),(0.004818696063011885+0.0004757549613714218j),(0.9865508079528809+0.0008260332979261875j)
-28.9599609375,(0.34680625796318054+1.035274863243103j),(0.01342740748077631+0.0001305378827964887j),(0.3456672132015228+1.0334490537643433j),(0.009916302748024464+0.0011294939322397113j),(0.3448165953159332+1.0315414667129517j),(0.004817143548280001+0.0004755278932861984j),(0.9865321516990662+0.0008481912082061172j)
-28.951171875,(0.29987776279449463+1.0662988424301147j),(0.013420105911791325+0.00013387859507929534j),(0.29872533679008484+1.0644276142120361j),(0.0099091911688447+0.0011309374822303653j),(0.29795482754707336+1.062517762184143j),(0.004815537948161364+0.00047530289157293737j),(0.98651522397995+0.0008706392836757004j)
-28.942382812499996,(0.25072771310806274+1.0905674695968628j),(0.013412617146968842+0.00013722442963626236j),(0.2495608925819397+1.0886601209640503j),(0.0099019231274724+0.0011323762591928244j),(0.2488764375448227+1.0867540836334229j),(0.004813877400010824+0.00047507815179415047j),(0.9865002632141113+0.0008931795018725097j)
-28.93359375,(0.19964805245399475+1.1079187393188477j),(0.013404935598373413+0.00014057339285500348j),(0.19846519827842712+1.1059850454330444j),(0.00989450141787529+0.0011338167823851109j),(0.19787271320819855+1.104088306427002j),(0.004812164232134819+0.00047485483810305595j),(0.9864867925643921+0.0009156784508377314j)
-28.924804687500007,(0.14694416522979736+1.118234634399414j),(0.013397066853940487+0.00014392498997040093j),(0.14574454724788666+1.1162841320037842j),(0.009886926040053368+0.0011352557921782136j),(0.14524954557418823+1.1144026517868042j),(0.004810397047549486+0.0004746332124341279j),(0.9864750504493713+0.0009384510922245681j)
-28.916015624999996,(0.09293485432863235+1.1214420795440674j),(0.013389009982347488+0.00014728076348546892j),(0.09171704947948456+1.119484543800354j),(0.009879199787974358+0.0011366924736648798j),(0.09132468700408936+1.1176241636276245j),(0.004808575380593538+0.0004744124598801136j),(0.9864650964736938+0.0009611915447749197j)
-28.90722656249999,(0.03794838860630989+1.1175131797790527j),(0.013380761258304119+0.00015063882165122777j),(0.03671154007315636+1.115558385848999j),(0.009871318005025387+0.001138128456659615j),(0.0364263653755188+1.1137245893478394j),(0.004806701093912125+0.0004741938610095531j),(0.9864568114280701+0.0009840719867497683j)
-28.898437500000004,(-0.017677610740065575+1.1064659357070923j),(0.013372324407100677+0.0001539992226753384j),(-0.018934544175863266+1.1045233011245728j),(0.009863282553851604+0.0011395642068237066j),(-0.019108355045318604+1.102721929550171j),(0.004804770927876234+0.00047397526213899255j),(0.9864500164985657+0.0010070602875202894j)
-28.8896484375,(-0.07360024750232697+1.0883628129959106j),(0.013363699428737164+0.00015736353816464543j),(-0.07487776130437851+1.086441993713379j),(0.009855094365775585+0.0011409982107579708j),(-0.07493659853935242+1.0846784114837646j),(0.004802788607776165+0.00047375980648212135j),(0.9864449501037598+0.001029997132718563j)
-28.880859374999996,(-0.12947112321853638+1.0633124113082886j),(0.013354885391891003+0.0001607307931408286j),(-0.13077029585838318+1.0614229440689087j),(0.009846752509474754+0.0011424312833696604j),(-0.1307109147310257+1.0597023963928223j),(0.004800751339644194+0.00047354487469419837j),(0.9864413738250732+0.001052968786098063j)
-28.87207031249999,(-0.184940904378891+1.0314674377441406j),(0.01334588136523962+0.00016409919771831483j),(-0.18626181781291962+1.029618263244629j),(0.009838258847594261+0.0011438642395660281j),(-0.18608200550079346+1.0279457569122314j),(0.004798660986125469+0.0004733315436169505j),(0.9864394068717957+0.0010759765282273293j)
-28.863281250000004,(-0.2396596074104309+0.9930233359336853j),(0.013336691074073315+0.00016747305926401168j),(-0.2410029172897339+0.991223156452179j),(0.009829608723521233+0.0011452945182099938j),(-0.24070043861865997+0.9896038770675659j),(0.004796517081558704+0.0004731194057967514j),(0.9864389896392822+0.0010990407317876816j)
-28.854492187499993,(-0.2932800352573395+0.9482182860374451j),(0.013327307067811489+0.00017084773571696132j),(-0.29464587569236755+0.9464759230613708j),(0.009820807725191116+0.0011467249132692814j),(-0.294219434261322+0.9449143409729004j),(0.004794319625943899+0.0004729089851025492j),(0.9864398241043091+0.0011219980660825968j)
-28.845703125,(-0.3454592227935791+0.8973312377929688j),(0.013317740522325039+0.00017422712699044496j),(-0.34684786200523376+0.8956542611122131j),(0.009811853989958763+0.0011481530964374542j),(-0.3462965488433838+0.8941547870635986j),(0.004792067222297192+0.00047270054346881807j),(0.9864424467086792+0.0011449718149378896j)
-28.836914062500004,(-0.39586159586906433+0.8406793475151062j),(0.013307979330420494+0.00017760707123670727j),(-0.39727267622947693+0.83907550573349j),(0.009802746586501598+0.0011495813960209489j),(-0.39659664034843445+0.8376426100730896j),(0.004789761267602444+0.00047249291674233973j),(0.9864462614059448+0.0011679308954626322j)
-28.828125,(-0.4441595673561096+0.7786173820495605j),(0.013298030942678452+0.00018099228327628225j),(-0.4455929696559906+0.7770938277244568j),(0.009793484583497047+0.0011510077165439725j),(-0.4447924494743347+0.7757310271263123j),(0.004787401761859655+0.00047228686162270606j),(0.9864515066146851+0.0011908155865967274j)
-28.819335937499993,(-0.49003714323043823+0.711534321308136j),(0.013287896290421486+0.00018437777180224657j),(-0.49149224162101746+0.7100979089736938j),(0.009784072637557983+0.001152431359514594j),(-0.49056875705718994+0.7088084816932678j),(0.004784989636391401+0.00047208217438310385j),(0.9864581823348999+0.0012136111035943031j)
-28.810546874999996,(-0.5331912636756897+0.6398512721061707j),(0.013277570717036724+0.0001877672621048987j),(-0.5346677303314209+0.6385080218315125j),(0.009774505160748959+0.0011538553517311811j),(-0.5336228609085083+0.6372953653335571j),(0.004782523028552532+0.0004718797863461077j),(0.986466109752655+0.0012363230343908072j)
-28.8017578125,(-0.5733342170715332+0.5640190839767456j),(0.013267057947814465+0.00019115964823868126j),(-0.5748311281204224+0.5627744197845459j),(0.009764786809682846+0.0011552792275324464j),(-0.5736672878265381+0.5616413354873657j),(0.004780002869665623+0.0004716788826044649j),(0.98647540807724+0.0012589464895427227j)
-28.792968749999996,(-0.610194742679596+0.48451510071754456j),(0.013256357051432133+0.00019455536676105112j),(-0.611711323261261+0.48337405920028687j),(0.009754913859069347+0.0011567013571038842j),(-0.6104314923286438+0.4823228716850281j),(0.00477742962539196+0.00047147893928922713j),(0.9864858388900757+0.0012814572546631098j)
