fs,D0,N0,D1,N1,D2,N2,R
12.164062499999996,(-0.4759790897369385+0.8734535574913025j),(-0.011040033772587776-0.0008228814695030451j),(-0.47902432084083557+0.8706153631210327j),(0.0034535012673586607+0.0006922971224412322j),(-0.47677382826805115+0.8550310730934143j),(-0.0018256326438859105-0.0031684732530266047j),(0.9379256367683411-0.0009537629666738212j)
12.172851562500004,(-0.4465392231941223+0.8899462819099426j),(-0.011167106218636036-0.0008103708969429135j),(-0.4498412311077118+0.8859124183654785j),(0.0033246343955397606+0.0006875875405967236j),(-0.44782963395118713+0.8697158098220825j),(-0.0018930041696876287-0.003162907436490059j),(0.9381006360054016-0.0008751610293984413j)
12.181640624999998,(-0.41658613085746765+0.9054988026618958j),(-0.011293727904558182-0.0007976546767167747j),(-0.42013272643089294+0.9002161622047424j),(0.0031961738131940365+0.0006827945471741259j),(-0.4183506667613983+0.8834010362625122j),(-0.0019604021217674017-0.003157043131068349j),(0.938273549079895-0.0007960128132253885j)
12.190429687499995,(-0.3861517310142517+0.9200852513313293j),(-0.011419872753322124-0.0007847314118407667j),(-0.3899291157722473+0.9135095477104187j),(0.00306814257055521+0.0006779195973649621j),(-0.38837143778800964+0.8960735201835632j),(-0.002027808455750346-0.0031508803367614746j),(0.9384444355964661-0.0007163012051023543j)
12.19921875,(-0.3552682399749756+0.9336798191070557j),(-0.011545509099960327-0.0007716111722402275j),(-0.359261691570282+0.9257767200469971j),(0.002940569771453738+0.0006729596061632037j),(-0.3579255938529968+0.9077209234237671j),(-0.0020952054765075445-0.0031444188207387924j),(0.9386133551597595-0.0006360604893416166j)
12.208007812499995,(-0.3239683508872986+0.9462580680847168j),(-0.011670604348182678-0.0007582901162095368j),(-0.3281620740890503+0.9370027184486389j),(0.002813482191413641+0.0006679180078208447j),(-0.32704880833625793+0.9183326959609985j),(-0.0021625778172165155-0.0031376630067825317j),(0.9387801885604858-0.0005553835071623325j)
12.216796875000004,(-0.29228585958480835+0.9577962756156921j),(-0.01179512869566679-0.0007447683019563556j),(-0.2966628670692444+0.947174608707428j),(0.0026869087014347315+0.0006627942202612758j),(-0.2957771122455597+0.9278996586799622j),(-0.002229906851425767-0.0031306117307394743j),(0.9389445781707764-0.0004741519514936954j)
12.225585937499998,(-0.26025480031967163+0.9682716131210327j),(-0.011919062584638596-0.0007310521905310452j),(-0.26479727029800415+0.956279456615448j),(0.002560881432145834+0.00065759033896029j),(-0.26414620876312256+0.9364137649536133j),(-0.002297178143635392-0.0031232668552547693j),(0.9391068816184998-0.00039246425149030983j)
12.234375000000004,(-0.2279098927974701+0.9776626825332642j),(-0.012042367830872536-0.0007171396282501519j),(-0.23259921371936798+0.9643070101737976j),(0.002435416216030717+0.0006523084011860192j),(-0.2321932166814804+0.9438683986663818j),(-0.0023643719032406807-0.003115629078820348j),(0.9392668008804321-0.00031035381834954023j)
12.243164062500002,(-0.1952860951423645+0.985948920249939j),(-0.012165021151304245-0.0007030376000329852j),(-0.20010311901569366+0.9712469577789307j),(0.002310550305992365+0.0006469461950473487j),(-0.19995546340942383+0.9502582550048828j),(-0.0024314734619110823-0.003107702126726508j),(0.9394243359565735-0.00022766210895497352j)
12.251953124999996,(-0.16241925954818726+0.993111252784729j),(-0.012286989949643612-0.0006887429626658559j),(-0.16734404861927032+0.9770908355712891j),(0.0021863060537725687+0.0006415118696168065j),(-0.16747087240219116+0.9555792212486267j),(-0.002498463960364461-0.0030994832050055265j),(0.9395792484283447-0.00014476726937573403j)
12.260742187500002,(-0.12934507429599762+0.9991320967674255j),(-0.012408246286213398-0.0006742598488926888j),(-0.13435816764831543+0.9818316698074341j),(0.002062712563201785+0.000635998381767422j),(-0.13477690517902374+0.9598283171653748j),(-0.00256532896310091-0.0030909786000847816j),(0.9397317171096802-6.12595904385671e-05j)
12.269531249999998,(-0.09610020369291306+1.0039949417114258j),(-0.012528767809271812-0.0006595909362658858j),(-0.10118117183446884+0.9854632019996643j),(0.001939792768098414+0.0006304115522652864j),(-0.1019124761223793+0.9630038738250732j),(-0.0026320533361285925-0.0030821869149804115j),(0.9398817420005798+2.259345092170406e-05j)
12.278320312499993,(-0.06272146105766296+1.0076850652694702j),(-0.01264851726591587-0.0006447402993217111j),(-0.06785015761852264+0.9879803657531738j),(0.0018175778677687049+0.0006247492856346071j),(-0.06891588866710663+0.9651049971580505j),(-0.0026986163575202227-0.0030731107108294964j),(0.940028965473175+0.0001066897384589538j)
12.287109375,(-0.029246065765619278+1.0101896524429321j),(-0.012767476961016655-0.0006297039217315614j),(-0.03440208360552788+0.9893803596496582j),(0.001696089282631874+0.0006190162384882569j),(-0.035826098173856735+0.9661321043968201j),(-0.002765002427622676-0.0030637525487691164j),(0.9401734471321106+0.0001911910076159984j)
12.295898437500005,(0.004288886673748493+1.011496901512146j),(-0.012885605916380882-0.0006144900689832866j),(-0.0008747827378101647+0.9896599054336548j),(0.0015753532061353326+0.0006132096750661731j),(-0.0026818688493222+0.9660870432853699j),(-0.0028311964124441147-0.003054114058613777j),(0.9403152465820312+0.0002760346105787903j)
12.3046875,(0.037845395505428314+1.0115978717803955j),(-0.013002889230847359-0.000599099148530513j),(0.032693635672330856+0.9888188242912292j),(0.0014554038643836975+0.000607335998211056j),(0.030477864667773247+0.9649717211723328j),(-0.002897183643653989-0.0030441952403634787j),(0.9404541850090027+0.00036122676101513207j)
12.313476562499998,(0.07138565182685852+1.0104844570159912j),(-0.013119297102093697-0.0005835330230183899j),(0.06626468896865845+0.9868566989898682j),(0.001336258021183312+0.0006013894453644753j),(0.0636136382818222+0.9627896547317505j),(-0.002962944796308875-0.003034002613276243j),(0.9405902028083801+0.00044679708662442863j)
12.322265625000004,(0.10487163066864014+1.0081509351730347j),(-0.013234796933829784-0.0005677959998138249j),(0.09979959577322006+0.9837749004364014j),(0.001217942452058196+0.0005953790387138724j),(0.09668658673763275+0.9595449566841125j),(-0.0030284652020782232-0.003023534081876278j),(0.9407233595848083+0.000532560225110501j)
12.331054687499998,(0.13826479017734528+1.0045936107635498j),(-0.013349371030926704-0.0005518903490155935j),(0.1332593560218811+0.9795763492584229j),(0.00110048137139529+0.0005892976187169552j),(0.12965735793113708+0.9552429914474487j),(-0.0030937299598008394-0.003012793604284525j),(0.9408535361289978+0.0006184548255987465j)
12.339843749999995,(0.1715274602174759+0.9998106956481934j),(-0.013462988659739494-0.0005358131020329893j),(0.1666046380996704+0.9742648601531982j),(0.000983901903964579+0.0005831571761518717j),(0.1624874472618103+0.9498894810676575j),(-0.0031587209086865187-0.003001783974468708j),(0.9409807324409485+0.0007047646213322878j)
12.348632812500002,(0.20462089776992798+0.9938024282455444j),(-0.013575620017945766-0.0005195749690756202j),(0.1997961401939392+0.9678453803062439j),(0.0008682313491590321+0.0005769446725025773j),(0.19513772428035736+0.9434911608695984j),(-0.0032234229147434235-0.002990505425259471j),(0.9411047101020813+0.0007913908921182156j)
12.357421874999996,(0.2375069111585617+0.986571192741394j),(-0.013687246479094028-0.0005031733890064061j),(0.23279395699501038+0.9603240489959717j),(0.0007534886826761067+0.0005706740776076913j),(0.22756947576999664+0.9360554814338684j),(-0.0032878206111490726-0.0029789626132696867j),(0.9412255883216858+0.0008780158823356032j)
12.366210937500004,(0.2701472342014313+0.9781215786933899j),(-0.013797838240861893-0.00048661467735655606j),(0.26555895805358887+0.9517080187797546j),(0.0006396998651325703+0.0005643414333462715j),(0.2597444951534271+0.927590548992157j),(-0.0033518997952342033-0.0029671574011445045j),(0.9413433074951172+0.0009649814455769956j)
12.374999999999998,(0.3025038540363312+0.9684601426124573j),(-0.013907370157539845-0.00046989545808173716j),(0.29805096983909607+0.9420062899589539j),(0.000526889692991972+0.0005579461576417089j),(0.2916243374347687+0.9181051850318909j),(-0.0034156423062086105-0.002955092815682292j),(0.9414577484130859+0.0010520461946725845j)
12.383789062500005,(0.33453860878944397+0.957595944404602j),(-0.014015816152095795-0.00045302591752260923j),(0.3302307426929474+0.931228518486023j),(0.000415080226957798+0.0005514916847459972j),(0.32317113876342773+0.9076089859008789j),(-0.0034790339414030313-0.0029427697882056236j),(0.9415692090988159+0.0011393839959055185j)
12.392578125000002,(0.36621397733688354+0.9455395936965942j),(-0.014123154804110527-0.0004360030288808048j),(0.36205872893333435+0.9193853735923767j),(0.00030429710750468075+0.0005449800519272685j),(0.3543473482131958+0.8961120843887329j),(-0.003542061662301421-0.002930192044004798j),(0.9416770339012146+0.0012267878046259284j)
12.401367187499996,(0.39749231934547424+0.9323041439056396j),(-0.014229361899197102-0.0004188341845292598j),(0.39349547028541565+0.9064885973930359j),(0.0001945622789207846+0.0005384134128689766j),(0.38511592149734497+0.8836254477500916j),(-0.003604706609621644-0.0029173640068620443j),(0.941781759262085+0.0013142380630597472j)
12.410156250000002,(0.4283365309238434+0.9179051518440247j),(-0.014334410429000854-0.0004015214799437672j),(0.4245021343231201+0.892551839351654j),(8.589785284129903e-05+0.000531790021341294j),(0.4154399335384369+0.8701604008674622j),(-0.003666957374662161-0.002904285676777363j),(0.9418830871582031+0.0014018258079886436j)
12.4189453125,(0.4587097465991974+0.9023597836494446j),(-0.014438278041779995-0.00038406153907999396j),(0.4550397992134094+0.8775889873504639j),(-2.167390084650833e-05+0.0005251114489510655j),(0.44528326392173767+0.8557292222976685j),(-0.003728795563802123-0.002890961477532983j),(0.9419810175895691+0.0014894900377839804j)
12.427734374999995,(0.48857560753822327+0.8856870532035828j),(-0.014540940523147583-0.00036646879743784666j),(0.4850698411464691+0.8616151809692383j),(-0.0001281311851926148+0.0005183812463656068j),(0.4746100902557373+0.8403443694114685j),(-0.0037902097683399916-0.002877394203096628j),(0.9420754313468933+0.0015773435588926077j)
12.4365234375,(0.5178982019424438+0.8679087162017822j),(-0.014642380177974701-0.00034873667755164206j),(0.5145546793937683+0.8446470499038696j),(-0.00023344618966802955+0.0005115977255627513j),(0.5033850073814392+0.8240194320678711j),(-0.003851184155791998-0.00286358711309731j),(0.9421664476394653+0.001665139920078218j)
12.445312500000005,(0.5466421842575073+0.8490477204322815j),(-0.014742566272616386-0.00033087172778323293j),(0.5434565544128418+0.8267019391059875j),(-0.0003376036765985191+0.0005047686281614006j),(0.5315737128257751+0.8067684173583984j),(-0.003911703359335661-0.0028495423030108213j),(0.9422540664672852+0.00175300776027143j)
12.4541015625,(0.5747725367546082+0.8291293978691101j),(-0.014841479249298573-0.00031287764431908727j),(0.571738600730896+0.8077980875968933j),(-0.0004405856307130307+0.0004978871438652277j),(0.5591415762901306+0.7886060476303101j),(-0.00397175457328558-0.002835264429450035j),(0.9423381686210632+0.0018409412587061524j)
12.462890624999998,(0.60225510597229+0.8081809878349304j),(-0.014939099550247192-0.0002947584434878081j),(0.5993640422821045+0.7879553437232971j),(-0.0005423621623776853+0.0004909585113637149j),(0.5860557556152344+0.7695474028587341j),(-0.004031322430819273-0.002820756519213319j),(0.94241863489151+0.0019287718459963799j)
12.471679687500004,(0.6290559768676758+0.7862309813499451j),(-0.015035402961075306-0.0002765132812783122j),(0.6262980103492737+0.7671942114830017j),(-0.0006429139175452292+0.00048398307990282774j),(0.6122832298278809+0.7496088147163391j),(-0.004090393893420696-0.0028060206677764654j),(0.9424956440925598+0.0020165860187262297j)
12.480468749999998,(0.6551426649093628+0.7633097171783447j),(-0.015130363404750824-0.0002581487060524523j),(0.6525050401687622+0.7455361485481262j),(-0.0007422261987812817+0.0004769645747728646j),(0.6377919316291809+0.7288071513175964j),(-0.0041489554569125175-0.0027910610660910606j),(0.9425690174102783+0.0021044386085122824j)
12.489257812499995,(0.6804828643798828+0.7394492626190186j),(-0.015223970636725426-0.0002396654017502442j),(0.6779511570930481+0.7230033874511719j),(-0.0008402763633057475+0.00046990328701213j),(0.6625509858131409+0.7071597576141357j),(-0.004206991288810968-0.002775880740955472j),(0.9426389932632446+0.0021921098232269287j)
12.498046875000002,(0.7050452828407288+0.7146832942962646j),(-0.015316191129386425-0.0002210722304880619j),(0.702603280544281+0.6996201276779175j),(-0.0009370431653223932+0.0004627980524674058j),(0.686529815196991+0.6846849322319031j),(-0.004264493007212877-0.0027604843489825726j),(0.942704975605011+0.002279797801747918j)
12.506835937499996,(0.7287992238998413+0.6890467405319214j),(-0.0154070183634758-0.00020236846467014402j),(0.7264289259910583+0.6754100918769836j),(-0.0010325066978111863+0.00045565608888864517j),(0.7096985578536987+0.6614020466804504j),(-0.004321441054344177-0.002744873519986868j),(0.9427676200866699+0.0023673304822295904j)
12.515625000000005,(0.7517150640487671+0.6625756025314331j),(-0.015496423467993736-0.00018355406064074486j),(0.7493964433670044+0.6503992676734924j),(-0.0011266530491411686+0.00044847201206721365j),(0.7320288419723511+0.6373308300971985j),(-0.0043778265826404095-0.002729052444919944j),(0.9428263902664185+0.0024548030924052j)
12.5244140625,(0.7737641334533691+0.6353075504302979j),(-0.015584388747811317-0.00016464068903587759j),(0.771476149559021+0.6246138215065002j),(-0.0012194567825645208+0.0004412502166815102j),(0.7534926533699036+0.6124923229217529j),(-0.004433634225279093-0.002713026013225317j),(0.9428815245628357+0.0025421481113880873j)
12.533203125000005,(0.7949188351631165+0.6072807312011719j),(-0.0156708974391222-0.00014562490105163306j),(0.7926384210586548+0.5980810523033142j),(-0.0013109053252264857+0.0004339911974966526j),(0.7740631699562073+0.5869081020355225j),(-0.004488854203373194-0.002696797950193286j),(0.942933201789856+0.0026293890550732613j)
12.541992187500002,(0.8151519894599915+0.578534722328186j),(-0.015755925327539444-0.00012651461292989552j),(0.8128557205200195+0.5708292126655579j),(-0.0014009760925546288+0.0004267009499017149j),(0.7937143445014954+0.5606011748313904j),(-0.004543472081422806-0.0026803703512996435j),(0.942980945110321+0.0027163035701960325j)
12.550781249999996,(0.8344378471374512+0.5491098165512085j),(-0.015839461237192154-0.00010731068323366344j),(0.8321003317832947+0.5428875684738159j),(-0.0014896545326337218+0.00041937537025660276j),(0.812421977519989+0.5335952043533325j),(-0.004597474820911884-0.002663747174665332j),(0.9430251717567444+0.0028031528927385807j)
12.559570312500004,(0.852752149105072+0.5190473198890686j),(-0.01592147722840309-8.801688818493858e-05j),(0.8503473997116089+0.5142861008644104j),(-0.0015769216697663069+0.00041201827116310596j),(0.8301613330841064+0.5059148669242859j),(-0.004650850314646959-0.0026469347067177296j),(0.9430657625198364+0.0028897463344037533j)
12.568359375,(0.8700709939002991+0.48838868737220764j),(-0.01600196212530136-6.863721500849351e-05j),(0.8675723671913147+0.48505547642707825j),(-0.0016627599252387881+0.00040463314508087933j),(0.8469099402427673+0.47758597135543823j),(-0.004703586921095848-0.0026299336459487677j),(0.9431024193763733+0.0029761348851025105j)
12.577148437499995,(0.8863717317581177+0.457176148891449j),(-0.01608089916408062-4.9174981541000307e-05j),(0.8837519884109497+0.4552277624607086j),(-0.001747158239595592+0.0003972139966208488j),(0.8626463413238525+0.4486352205276489j),(-0.0047556739300489426-0.0026127498131245375j),(0.9431355595588684+0.003062253352254629j)
12.5859375,(0.9016332030296326+0.42545247077941895j),(-0.016158265992999077-2.9637381885549985e-05j),(0.8988646268844604+0.42483508586883545j),(-0.0018300935626029968+0.0003897699061781168j),(0.8773499131202698+0.4190908968448639j),(-0.00480709969997406-0.0025953883305191994j),(0.9431648254394531+0.0031482125632464886j)
12.594726562499998,(0.9158350825309753+0.3932608366012573j),(-0.016234055161476135-1.002189856080804e-05j),(0.9128903150558472+0.39391136169433594j),(-0.0019115511095151305+0.0003823002043645829j),(0.8910011053085327+0.38898220658302307j),(-0.004857850726693869-0.0025778498966246843j),(0.9431907534599304+0.003233828814700246j)
12.603515625000002,(0.9289585947990417+0.36064428091049194j),(-0.016308244317770004+9.663047421781812e-06j),(0.9258097410202026+0.3624904155731201j),(-0.0019915178418159485+0.00037480652099475265j),(0.9035820364952087+0.35833901166915894j),(-0.004907917231321335-0.0025601412635296583j),(0.9432126879692078+0.0033191232942044735j)
12.612304687499998,(0.9409856796264648+0.3276461660861969j),(-0.01638081669807434+2.941638376796618e-05j),(0.9376059770584106+0.33060741424560547j),(-0.002069978741928935+0.0003672900202218443j),(0.9150758385658264+0.3271932303905487j),(-0.004957288503646851-0.0025422663893550634j),(0.9432311058044434+0.003404100425541401j)
12.621093750000004,(0.9519002437591553+0.29430991411209106j),(-0.01645176112651825+4.9235051847063005e-05j),(0.9482630491256714+0.29829803109169006j),(-0.002146919723600149+0.00035975174978375435j),(0.9254665970802307+0.29557737708091736j),(-0.005005952902138233-0.002524228300899267j),(0.9432457685470581+0.0034887357614934444j)
12.629882812499998,(0.9616867303848267+0.26067888736724854j),(-0.016521058976650238+6.910959200467914e-05j),(0.9577662944793701+0.26559850573539734j),(-0.0022223256528377533+0.0003521932812873274j),(0.9347405433654785+0.2635250985622406j),(-0.005053900647908449-0.0025060316547751427j),(0.9432569146156311+0.0035730728413909674j)
12.638671874999996,(0.9703313112258911+0.22679613530635834j),(-0.01658870279788971+8.904048445401713e-05j),(0.9661030173301697+0.23254601657390594j),(-0.0022961795330047607+0.0003446156915742904j),(0.9428839683532715+0.2310716211795807j),(-0.005101121496409178-0.0024876813404262066j),(0.9432642459869385+0.003657010616734624j)
12.647460937500002,(0.9778213500976562+0.19270482659339905j),(-0.016654668375849724+0.00010902334906859323j),(0.9732617139816284+0.1991785168647766j),(-0.0023684739135205746+0.00033702151267789304j),(0.9498856067657471+0.19825322926044464j),(-0.005147604737430811-0.0024691817816346884j),(0.943267822265625+0.00374065013602376j)
12.656249999999996,(0.9841456413269043+0.15844711661338806j),(-0.016718948259949684+0.00012905338371638209j),(0.979232907295227+0.16553467512130737j),(-0.002439189236611128+0.0003294132766313851j),(0.9557350873947144+0.16510693728923798j),(-0.0051933410577476025-0.0024505355395376682j),(0.9432680010795593+0.0038237383123487234j)
12.665039062500005,(0.9892941117286682+0.12406575679779053j),(-0.016781529411673546+0.0001491304865339771j),(0.9840077757835388+0.13165302574634552j),(-0.0025083154905587435+0.0003217891207896173j),(0.960423469543457+0.13167166709899902j),(-0.005238317884504795-0.0024317505303770304j),(0.943264365196228+0.003906469326466322j)
12.673828125,(0.9932581186294556+0.08960222452878952j),(-0.016842398792505264+0.00016924846568144858j),(0.9875801801681519+0.0975736752152443j),(-0.0025758417323231697+0.00031415672856383026j),(0.9639430046081543+0.09798693656921387j),(-0.005282530561089516-0.002412827219814062j),(0.9432572722434998+0.003988778684288263j)
12.682617187500005,(0.9960302710533142+0.055097926408052444j),(-0.016901541501283646+0.00018939930305350572j),(0.9899446964263916+0.06333658844232559j),(-0.002641754923388362+0.0003065078053623438j),(0.9662878513336182+0.06409317255020142j),(-0.005325966980308294-0.0023937735240906477j),(0.9432467222213745+0.004070712253451347j)
12.691406250000002,(0.9976050853729248+0.02059367671608925j),(-0.016958948224782944+0.00020958870300091803j),(0.9910978078842163+0.02898249588906765j),(-0.0027060445863753557+0.0002988512278534472j),(0.9674533605575562+0.030032526701688766j),(-0.005368617828935385-0.0023745910730212927j),(0.943232536315918+0.0041520679369568825j)
12.700195312499996,(0.9979779124259949-0.013870258815586567j),(-0.017014607787132263+0.00022980206995271146j),(0.9910374283790588-0.005447390954941511j),(-0.0027687002439051867+0.0002911920309998095j),(0.9674362540245056-0.0041523282416164875j),(-0.0054104747250676155-0.0023552854545414448j),(0.9432145953178406+0.004232876002788544j)
12.708984375000004,(0.9971454739570618-0.04825441539287567j),(-0.01706850528717041+0.00025003906921483576j),(0.9897633790969849-0.03991159051656723j),(-0.0028297097887843847+0.0002835218911059201j),(0.9662349224090576-0.03841781988739967j),(-0.00545153021812439-0.0023358631879091263j),(0.9431934356689453+0.004313302226364613j)
12.7177734375,(0.9951062202453613-0.08251986652612686j),(-0.017120638862252235+0.0002702989731915295j),(0.9872762560844421-0.07436806708574295j),(-0.00288906111381948+0.0002758458140306175j),(0.9638488292694092-0.07271937280893326j),(-0.005491774063557386-0.0023163266014307737j),(0.943168580532074+0.0043931580148637295j)
12.726562499999995,(0.991860032081604-0.1166282445192337j),(-0.017170989885926247+0.0002905737783294171j),(0.9835793375968933-0.10877461731433868j),(-0.0029467467684298754+0.00026817203615792096j),(0.9602795839309692-0.10701160132884979j),(-0.005531199276447296-0.002296680584549904j),(0.9431402683258057+0.004472398664802313j)
12.735351562500002,(0.9874081611633301-0.15054215490818024j),(-0.017219556495547295+0.00031086179660633206j),(0.9786763191223145-0.14308850467205048j),(-0.0030027595348656178+0.0002604910114314407j),(0.955529510974884-0.14124846458435059j),(-0.005569797940552235-0.0022769311908632517j),(0.9431087374687195+0.004551163874566555j)
12.744140624999998,(0.9817526936531067-0.18422438204288483j),(-0.017266318202018738+0.0003311615146230906j),(0.9725729823112488-0.17726734280586243j),(-0.0030570868402719498+0.0002528133918531239j),(0.949603259563446-0.1753830909729004j),(-0.005607561208307743-0.00225708051584661j),(0.9430736899375916+0.004629433620721102j)
12.752929687500002,(0.9748981595039368-0.2176392525434494j),(-0.017311278730630875+0.00035146024310961366j),(0.9652763605117798-0.2112676054239273j),(-0.0031097191385924816+0.00024513821699656546j),(0.9425064921379089-0.20936839282512665j),(-0.005644483957439661-0.0022371343802660704j),(0.943035364151001+0.004706893116235733j)
12.761718749999998,(0.9668499231338501-0.2507506012916565j),(-0.017354421317577362+0.00037176188197918236j),(0.9567950963973999-0.2450466752052307j),(-0.0031606568954885006+0.00023746240185573697j),(0.9342459440231323-0.24315671622753143j),(-0.00568055734038353-0.0022170995362102985j),(0.942993700504303+0.0047839852049946785j)
12.770507812500005,(0.9576147794723511-0.2835240662097931j),(-0.0173957422375679+0.0003920586023014039j),(0.9471395015716553-0.27856138348579407j),(-0.0032098800875246525+0.00022979332425165921j),(0.924830973148346-0.2767000198364258j),(-0.005715775303542614-0.0021969792433083057j),(0.9429487586021423+0.004860300570726395j)
12.779296875,(0.9472010135650635-0.3159257471561432j),(-0.017435235902667046+0.0004123506078030914j),(0.9363207221031189-0.3117685914039612j),(-0.0032573898788541555+0.00022213126067072153j),(0.914271354675293-0.30994993448257446j),(-0.005750131793320179-0.0021767786238342524j),(0.9429004788398743+0.004936033394187689j)
12.788085937499996,(0.9356186985969543-0.3479216396808624j),(-0.0174728911370039+0.0004326266935095191j),(0.9243519306182861-0.3446252644062042j),(-0.0033031743951141834+0.00021447509061545134j),(0.9025791883468628-0.3428579866886139j),(-0.005783616099506617-0.002156500006094575j),(0.9428490996360779+0.005011111497879028j)
12.796875000000002,(0.9228790998458862-0.3794792890548706j),(-0.017508698627352715+0.0004528904682956636j),(0.9112469553947449-0.37708860635757446j),(-0.0033472327049821615+0.0002068313624477014j),(0.8897672891616821-0.37537628412246704j),(-0.005816229153424501-0.0021361534018069506j),(0.9427943825721741+0.005085591226816177j)
12.805664062499996,(0.9089943170547485-0.41056621074676514j),(-0.01754266582429409+0.000473130086902529j),(0.8970218896865845-0.4091155230998993j),(-0.0033895561937242746+0.00019919645274057984j),(0.8758503198623657-0.4074561595916748j),(-0.0058479588478803635-0.0021157388109713793j),(0.9427367448806763+0.00515929376706481j)
12.814453124999995,(0.8939790725708008-0.44115138053894043j),(-0.017574774101376534+0.0004933499149046838j),(0.8816933631896973-0.4406642019748688j),(-0.0034301369450986385+0.00019157597853336483j),(0.8608441352844238-0.4390498101711273j),(-0.005878801923245192-0.002095264382660389j),(0.9426758289337158+0.005232266150414944j)
12.8232421875,(0.877848744392395-0.47120311856269836j),(-0.017605019733309746+0.0005135391256771982j),(0.8652799129486084-0.47169196605682373j),(-0.0034689749591052532+0.00018396758241578937j),(0.8447667956352234-0.470109760761261j),(-0.0059087541885674-0.0020747343078255653j),(0.9426120519638062+0.00530459638684988j)
12.832031250000005,(0.860620379447937-0.5006915330886841j),(-0.017633408308029175+0.000533694343175739j),(0.8478007316589355-0.5021578073501587j),(-0.0035060616210103035+0.00017637491691857576j),(0.8276364803314209-0.5005888938903809j),(-0.0059378077276051044-0.002054149517789483j),(0.9425452351570129+0.005376114509999752j)
12.840820312500004,(0.8423122763633728-0.5295861959457397j),(-0.017659928649663925+0.0005538158002309501j),(0.829276978969574-0.532019853591919j),(-0.003541395766660571+0.00016880342445801944j),(0.8094736933708191-0.5304402709007263j),(-0.0059659602120518684-0.002033522119745612j),(0.9424753785133362+0.005446924362331629j)
12.849609374999998,(0.8229442834854126-0.5578576326370239j),(-0.0176845770329237+0.0005738917388953269j),(0.8097301721572876-0.5612379908561707j),(-0.0035749729722738266+0.00016124610556289554j),(0.7903001308441162-0.5596188306808472j),(-0.005993204191327095-0.0020128495525568724j),(0.9424026608467102+0.005516982637345791j)
12.858398437500004,(0.8025376200675964-0.5854771137237549j),(-0.017707346007227898+0.000593927688896656j),(0.7891838550567627-0.5897720456123352j),(-0.0036067862529307604+0.00015371230256278068j),(0.7701385617256165-0.5880791544914246j),(-0.006019538268446922-0.0019921427592635155j),(0.9423272013664246+0.005586241837590933j)
12.8671875,(0.7811150550842285-0.6124159693717957j),(-0.01772824116051197+0.000613913347478956j),(0.7676622867584229-0.6175829172134399j),(-0.003636834444478154+0.00014619884314015508j),(0.7490133047103882-0.6157780289649963j),(-0.006044955924153328-0.001971403369680047j),(0.9422487616539001+0.005654754117131233j)
12.875976562499995,(0.758700430393219-0.6386458873748779j),(-0.017747262492775917+0.0006338455714285374j),(0.7451905012130737-0.6446316838264465j),(-0.0036651191767305136+0.00013870690600015223j),(0.7269496321678162-0.642672598361969j),(-0.00606945576146245-0.0019506382523104548j),(0.9421676397323608+0.0057224007323384285j)
12.884765625000002,(0.7353193163871765-0.6641392111778259j),(-0.01776440069079399+0.0006537187146022916j),(0.7217957377433777-0.6708810329437256j),(-0.003691632766276598+0.0001312415552092716j),(0.7039741277694702-0.6687212586402893j),(-0.006093030795454979-0.0019298515981063247j),(0.9420838952064514+0.005789290647953749j)
12.893554687499998,(0.7109984159469604-0.6888682842254639j),(-0.017779655754566193+0.0006735343486070633j),(0.6975051760673523-0.6962940096855164j),(-0.003716377541422844+0.00012380474072415382j),(0.6801149845123291-0.6938843131065369j),(-0.006115679629147053-0.001909046433866024j),(0.9419974684715271+0.005855137947946787j)
12.902343750000002,(0.6857659220695496-0.7128062844276428j),(-0.01779302768409252+0.0006932795513421297j),(0.6723474264144897-0.7208351492881775j),(-0.0037393509410321712+0.00011639396689133719j),(0.6554010510444641-0.7181230783462524j),(-0.006137399468570948-0.00188823277130723j),(0.9419084191322327+0.0059204078279435635j)
12.9111328125,(0.6596505641937256-0.7359261512756348j),(-0.01780451461672783+0.0007129571749828756j),(0.6463523507118225-0.7444692850112915j),(-0.003760550869628787+0.00010901549831032753j),(0.6298627853393555-0.7414004802703857j),(-0.006158184725791216-0.0018674101447686553j),(0.9418169260025024+0.005984720308333635j)
12.919921875000005,(0.6326839327812195-0.7582020163536072j),(-0.017814122140407562+0.0007325611659325659j),(0.6195506453514099-0.7671633958816528j),(-0.0037799791898578405+0.00010166609717998654j),(0.603531002998352-0.7636816501617432j),(-0.006178038660436869-0.0018465869361534715j),(0.9417229890823364+0.006048126146197319j)
12.9287109375,(0.6048973798751831-0.7796072363853455j),(-0.01782185211777687+0.0007520862272940576j),(0.5919737815856934-0.7888845205307007j),(-0.00379763962700963+9.434940875507891e-05j),(0.576438307762146-0.7849327921867371j),(-0.00619695195928216-0.0018257671035826206j),(0.9416266083717346+0.006110731046646833j)
12.937499999999996,(0.5763242840766907-0.8001164197921753j),(-0.017827697098255157+0.0007715311367064714j),(0.5636546611785889-0.8096019625663757j),(-0.0038135251961648464+8.706733933649957e-05j),(0.5486177206039429-0.8051223754882812j),(-0.0062149278819561005-0.0018049546051770449j),(0.9415279626846313+0.0061723277904093266j)
